Job Title,Job ID,City,State,Country,Category,Apply Link
Developer - L3,81826,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Developer-L3/81826-en_US
Fullstack Developer,81833,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Fullstack-Developer/81833-en_US
Technical Lead - L1,81835,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Technical-Lead-L1/81835-en_US
Technical Lead - L1,81843,Hyderabad,Telangana,India,Engineering,https://careers.wipro.com/job/Technical-Lead-L1/81843-en_US
Techno Functional Consultant - L1,81873,Pune,Maharashtra,India,Consulting,https://careers.wipro.com/job/Techno-Functional-Consultant-L1/81873-en_US
Domain Consultant - L2,81879,Hyderabad,Telangana,India,Consulting,https://careers.wipro.com/job/Domain-Consultant-L2/81879-en_US
Administrator - L3,81449,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Administrator-L3/81449-en_US
Dataiku+Python Lead,72848,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Dataiku%2BPython-Lead/72848-en_US
Cyber Security Analyst - L4,83637,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Cyber-Security-Analyst-L4/83637-en_US
Techno Functional Consultant - L1,87474,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Techno-Functional-Consultant-L1/87474-en_US
PHP ReactJS Architect,77618,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/PHP-ReactJS-Architect/77618-en_US
Techno Functional Consultant - L1,76179,Bengaluru,Karnataka,India,Consulting,https://careers.wipro.com/job/Techno-Functional-Consultant-L1/76179-en_US
PHP ReactJS Engineer,77247,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/PHP-ReactJS-Engineer/77247-en_US
Developer - L3,74373,Hyderabad,Telangana,India,Engineering,https://careers.wipro.com/job/Developer-L3/74373-en_US
Lead Administrator - L1,87172,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L1/87172-en_US
Developer - L3,74763,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Developer-L3/74763-en_US
Mid Level manager (MLM) - L3,86979,Hyderabad,Telangana,India,,https://careers.wipro.com/job/Mid-Level-manager-%28MLM%29-L3/86979-en_US
Lead Administrator - L2,83451,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L2/83451-en_US
Technical Lead - L1,87449,Pune,Maharashtra,India,Digital Experience,https://careers.wipro.com/job/Technical-Lead-L1/87449-en_US
Automation Lead - L1,87450,Pune,Maharashtra,India,Digital Experience,https://careers.wipro.com/job/Automation-Lead-L1/87450-en_US
Administrator - L2,86261,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L2/86261-en_US
Business Analyst - L4,84382,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Business-Analyst-L4/84382-en_US
SAP Automation Lead,80571,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/SAP-Automation-Lead/80571-en_US
Data Analyst,82921,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/Data-Analyst/82921-en_US
Infrastructure and Platform Architect - L2,83560,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Infrastructure-and-Platform-Architect-L2/83560-en_US
Linux Adminstrator,71818,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/Linux-Adminstrator/71818-en_US
Techno Functional Consultant - L1,86961,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Techno-Functional-Consultant-L1/86961-en_US
ELITE-WEE,85562,Bengaluru,Karnataka,India,,https://careers.wipro.com/job/ELITE-WEE/85562-en_US
Developer - L3,85718,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Developer-L3/85718-en_US
Project Lead - L1,79552,Hyderabad,Telangana,India,Digital Experience,https://careers.wipro.com/job/Project-Lead-L1/79552-en_US
Java Angular,71378,Hyderabad,Telangana,India,Digital Experience,https://careers.wipro.com/job/Java-Angular/71378-en_US
Technical Lead - L1,77172,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/Technical-Lead-L1/77172-en_US
Mid Level manager (MLM) - L3,86911,Hyderabad,Telangana,India,,https://careers.wipro.com/job/Mid-Level-manager-%28MLM%29-L3/86911-en_US
Lead Administrator - L1,83178,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L1/83178-en_US
Mid Level manager (MLM) - L3,86978,Hyderabad,Telangana,India,,https://careers.wipro.com/job/Mid-Level-manager-%28MLM%29-L3/86978-en_US
Lead Administrator - L1,83176,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L1/83176-en_US
Solution Architect,80064,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Solution-Architect/80064-en_US
Techno Functional Consultant - L2,80078,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Techno-Functional-Consultant-L2/80078-en_US
Developer - Java Fullstack,80086,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Developer-Java-Fullstack/80086-en_US
Technical Lead - L1,80087,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Technical-Lead-L1/80087-en_US
Developer - L3,80088,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Developer-L3/80088-en_US
Developer - L3,80089,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Developer-L3/80089-en_US
Technical Lead - L1,80090,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Technical-Lead-L1/80090-en_US
Technical Lead - L1,80091,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Technical-Lead-L1/80091-en_US
Test Engineer - L3,80093,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Test-Engineer-L3/80093-en_US
Application Architect - L1,80099,Pune,Maharashtra,India,Digital Experience,https://careers.wipro.com/job/Application-Architect-L1/80099-en_US
Tools Consultant - L1,74521,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Tools-Consultant-L1/74521-en_US
Lead Administrator - L1,53706,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L1/53706-en_US
Tools Engineer - L3,73051,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/Tools-Engineer-L3/73051-en_US
Tools Engineer - L3,73050,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/Tools-Engineer-L3/73050-en_US
Cyber Security Analyst - L4,37114,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Cyber-Security-Analyst-L4/37114-en_US
Administrator - L3,74519,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Administrator-L3/74519-en_US
Functional Consultant - L1,80181,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Functional-Consultant-L1/80181-en_US
System Engineer - L4,87242,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/System-Engineer-L4/87242-en_US
System Engineer - L4,87245,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/System-Engineer-L4/87245-en_US
Developer - L4,86753,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Developer-L4/86753-en_US
Developer - L3,78255,Hyderabad,Telangana,India,Engineering,https://careers.wipro.com/job/Developer-L3/78255-en_US
SDET Lead,82089,Hyderabad,Telangana,India,Digital Experience,https://careers.wipro.com/job/SDET-Lead/82089-en_US
Test Architect - L1,85951,Hyderabad,Telangana,India,Digital Experience,https://careers.wipro.com/job/Test-Architect-L1/85951-en_US
Solution Architect - L1,87473,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Solution-Architect-L1/87473-en_US
Management Trainee,68755,Bengaluru,Karnataka,India,Business Process,https://careers.wipro.com/job/Management-Trainee/68755-en_US
Techno Functional Consultant - L1,87482,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Techno-Functional-Consultant-L1/87482-en_US
Technical Lead - L1,80280,Bengaluru,Karnataka,India,Engineering,https://careers.wipro.com/job/Technical-Lead-L1/80280-en_US
Administrator - L2,86337,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L2/86337-en_US
Scrum Master - L2,87422,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Scrum-Master-L2/87422-en_US
Production Agent - L1,83738,Gurugram,Haryana,India,Business Process,https://careers.wipro.com/job/Production-Agent-L1/83738-en_US
Technical Consultant - L2,80233,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Technical-Consultant-L2/80233-en_US
Administrator - L3,80245,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Administrator-L3/80245-en_US
Techno Functional Consultant - L1,80247,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Techno-Functional-Consultant-L1/80247-en_US
VLSI Lead - L1,80250,Bengaluru,Karnataka,India,Engineering,https://careers.wipro.com/job/VLSI-Lead-L1/80250-en_US
VLSI Lead - L1,80251,Bengaluru,Karnataka,India,Engineering,https://careers.wipro.com/job/VLSI-Lead-L1/80251-en_US
VLSI Engineer - L3,80254,Bengaluru,Karnataka,India,Engineering,https://careers.wipro.com/job/VLSI-Engineer-L3/80254-en_US
VLSI Engineer - L3,80255,Bengaluru,Karnataka,India,Engineering,https://careers.wipro.com/job/VLSI-Engineer-L3/80255-en_US
Developer - L3,80268,Mumbai,Maharashtra,India,Digital Experience,https://careers.wipro.com/job/Developer-L3/80268-en_US
Developer - L4,80274,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Developer-L4/80274-en_US
Production Specialist - L2,80284,Hyderabad,Telangana,India,Business Process,https://careers.wipro.com/job/Production-Specialist-L2/80284-en_US
Administrator - L3,87096,Cochin,Kerala,India,Cloud,https://careers.wipro.com/job/Administrator-L3/87096-en_US
Developer - L4,82772,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/Developer-L4/82772-en_US
Senior Executive-Marketing,83540,Gurugram,Haryana,India,Business Process,https://careers.wipro.com/job/Senior-Executive-Marketing/83540-en_US
Worksoft Infra Admin Lead,60113,Hyderabad,Telangana,India,Digital Experience,https://careers.wipro.com/job/Worksoft-Infra-Admin-Lead/60113-en_US
Worksoft - Lead,75775,Hyderabad,Telangana,India,Digital Experience,https://careers.wipro.com/job/Worksoft-Lead/75775-en_US
Cyber Security Analyst - L3,64896,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/Cyber-Security-Analyst-L3/64896-en_US
Technical Lead - L1,85009,Hyderabad,Telangana,India,Digital Experience,https://careers.wipro.com/job/Technical-Lead-L1/85009-en_US
FGH,78524,Bengaluru,Karnataka,India,,https://careers.wipro.com/job/FGH/78524-en_US
Cyber Security Analyst - L4,81802,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Cyber-Security-Analyst-L4/81802-en_US
Technical Lead - L1,85527,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/Technical-Lead-L1/85527-en_US
AR Lead - L2,80367,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/AR-Lead-L2/80367-en_US
Executive workforce management - L2,80370,Mumbai,Maharashtra,India,Business Process,https://careers.wipro.com/job/Executive-workforce-management-L2/80370-en_US
Solution Architect - L1,80390,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/Solution-Architect-L1/80390-en_US
Developer - L4,80392,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/Developer-L4/80392-en_US
Developer - L4,80393,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/Developer-L4/80393-en_US
Functional Consultant - L1,80406,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Functional-Consultant-L1/80406-en_US
Technical Lead - L1,80444,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Technical-Lead-L1/80444-en_US
VLSI Lead - L1,80448,Bengaluru,Karnataka,India,Engineering,https://careers.wipro.com/job/VLSI-Lead-L1/80448-en_US
Systems Hardware Architect - L2,80452,Bengaluru,Karnataka,India,Engineering,https://careers.wipro.com/job/Systems-Hardware-Architect-L2/80452-en_US
Analyst,80464,Hyderabad,Telangana,India,Business Process,https://careers.wipro.com/job/Analyst/80464-en_US
Technical Lead - L1,86750,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Technical-Lead-L1/86750-en_US
Solution Architect - L1,77216,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Solution-Architect-L1/77216-en_US
Administrator - L3,87291,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L3/87291-en_US
Administrator - L3,87295,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L3/87295-en_US
Administrator - L3,87293,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L3/87293-en_US
Techno Functional Consultant - L2,86297,Bengaluru,Karnataka,India,Consulting,https://careers.wipro.com/job/Techno-Functional-Consultant-L2/86297-en_US
Administrator - L2,87303,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L2/87303-en_US
Administrator - L2,87305,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L2/87305-en_US
Administrator - L2,87307,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L2/87307-en_US
Techno Functional Consultant - L2,85387,Bengaluru,Karnataka,India,Consulting,https://careers.wipro.com/job/Techno-Functional-Consultant-L2/85387-en_US
Techno Functional Consultant - L1,77100,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Techno-Functional-Consultant-L1/77100-en_US
Technical Lead - L1,77179,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Technical-Lead-L1/77179-en_US
Lead Administrator - L2,77358,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L2/77358-en_US
Lead Administrator - L1,77363,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L1/77363-en_US
Technical Lead - L1,77382,Pune,Maharashtra,India,Digital Experience,https://careers.wipro.com/job/Technical-Lead-L1/77382-en_US
Developer - L3,77457,Bengaluru,Karnataka,India,Engineering,https://careers.wipro.com/job/Developer-L3/77457-en_US
Technical Lead - L1,77500,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Technical-Lead-L1/77500-en_US
Test Engineer - L3,77649,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Test-Engineer-L3/77649-en_US
Developer - L2,86430,Mumbai,Maharashtra,India,Digital Experience,https://careers.wipro.com/job/Developer-L2/86430-en_US
Production Specialist - L1,74051,Pune,Maharashtra,India,Business Process,https://careers.wipro.com/job/Production-Specialist-L1/74051-en_US
Administrator - L3,87379,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Administrator-L3/87379-en_US
Administrator - L3,87375,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Administrator-L3/87375-en_US
Developer - L4,84834,Hyderabad,Telangana,India,Consulting,https://careers.wipro.com/job/Developer-L4/84834-en_US
Lead Administrator - L1,87391,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L1/87391-en_US
Lead Administrator - L1,87393,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L1/87393-en_US
Lead Administrator - L1,87395,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L1/87395-en_US
Developer - L4,84821,Hyderabad,Telangana,India,Consulting,https://careers.wipro.com/job/Developer-L4/84821-en_US
Developer - L4,84882,Hyderabad,Telangana,India,Consulting,https://careers.wipro.com/job/Developer-L4/84882-en_US
Developer - L3,84529,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Developer-L3/84529-en_US
VLSI Engineer - L3,82472,Bengaluru,Karnataka,India,Engineering,https://careers.wipro.com/job/VLSI-Engineer-L3/82472-en_US
Developer - L3,58665,Hyderabad,Telangana,India,Engineering,https://careers.wipro.com/job/Developer-L3/58665-en_US
PMO Executive - L3,61368,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/PMO-Executive-L3/61368-en_US
Cloud Network Lead,61384,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Cloud-Network-Lead/61384-en_US
Cyber Security Analyst - L3,61944,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Cyber-Security-Analyst-L3/61944-en_US
Solution Architect - L2,62902,Bengaluru,Karnataka,India,Engineering,https://careers.wipro.com/job/Solution-Architect-L2/62902-en_US
Solution Architect - L1,62908,Bengaluru,Karnataka,India,Engineering,https://careers.wipro.com/job/Solution-Architect-L1/62908-en_US
Solution Architect - L1,62916,Bengaluru,Karnataka,India,Engineering,https://careers.wipro.com/job/Solution-Architect-L1/62916-en_US
Functional Consultant - L1,78968,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Functional-Consultant-L1/78968-en_US
Production Agent - L1,78987,Hyderabad,Telangana,India,Business Process,https://careers.wipro.com/job/Production-Agent-L1/78987-en_US
Automation Engineer - L3,78997,Bengaluru,Karnataka,India,Engineering,https://careers.wipro.com/job/Automation-Engineer-L3/78997-en_US
MIS Executive - L2,79001,Pune,Maharashtra,India,Business Process,https://careers.wipro.com/job/MIS-Executive-L2/79001-en_US
VLSI Engineer - L3,79007,Bengaluru,Karnataka,India,Engineering,https://careers.wipro.com/job/VLSI-Engineer-L3/79007-en_US
Solution Engineer - L2,79028,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Solution-Engineer-L2/79028-en_US
Technical Lead - L1,79045,Bengaluru,Karnataka,India,Engineering,https://careers.wipro.com/job/Technical-Lead-L1/79045-en_US
Processor,79056,Gurugram,Haryana,India,Business Process,https://careers.wipro.com/job/Processor/79056-en_US
F5 LTM & GTM Expert,79062,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/F5-LTM-&amp;-GTM-Expert/79062-en_US
Cyber Security Analyst - L3,79065,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/Cyber-Security-Analyst-L3/79065-en_US
Security Architect - L1,79066,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/Security-Architect-L1/79066-en_US
Cyber Security Analyst - L4,79067,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/Cyber-Security-Analyst-L4/79067-en_US
Cyber Security Analyst - L3,79114,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Cyber-Security-Analyst-L3/79114-en_US
Program Manager - L1,77667,Bengaluru,Karnataka,India,Engineering,https://careers.wipro.com/job/Program-Manager-L1/77667-en_US
AEM Developer,66988,Bhubaneswar,Odisha,India,Cloud,https://careers.wipro.com/job/AEM-Developer/66988-en_US
Lead Administrator - L1,58838,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L1/58838-en_US
Developer - L3,78254,Hyderabad,Telangana,India,Engineering,https://careers.wipro.com/job/Developer-L3/78254-en_US
VLSI Engineer - L3,82471,Bengaluru,Karnataka,India,Engineering,https://careers.wipro.com/job/VLSI-Engineer-L3/82471-en_US
DevOps Lead - L1,76990,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/DevOps-Lead-L1/76990-en_US
Administrator - L2,85759,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Administrator-L2/85759-en_US
Administrator - L2,82361,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L2/82361-en_US
Developer - L3,75601,Hyderabad,Telangana,India,Digital Experience,https://careers.wipro.com/job/Developer-L3/75601-en_US
Databricks Developer,80974,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Databricks-Developer/80974-en_US
Techno Functional Consultant - L2,79178,Gurugram,Haryana,India,Cloud,https://careers.wipro.com/job/Techno-Functional-Consultant-L2/79178-en_US
Developer - L4,85108,Hyderabad,Telangana,India,Consulting,https://careers.wipro.com/job/Developer-L4/85108-en_US
Developer - L3,81038,Mumbai,Maharashtra,India,Digital Experience,https://careers.wipro.com/job/Developer-L3/81038-en_US
Technical Consultant - L1,83681,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Technical-Consultant-L1/83681-en_US
Delivery Leader - L2,84029,Bengaluru,Karnataka,India,Consulting,https://careers.wipro.com/job/Delivery-Leader-L2/84029-en_US
Tools Consultant - L1,86153,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Tools-Consultant-L1/86153-en_US
Developer - L3,79572,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Developer-L3/79572-en_US
Techno Functional Consultant - L1,80214,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Techno-Functional-Consultant-L1/80214-en_US
Salesforce Developer,78085,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Salesforce-Developer/78085-en_US
Technical Consultant - L1,83680,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Technical-Consultant-L1/83680-en_US
Domain Consultant - L2,79318,Mumbai,Maharashtra,India,Consulting,https://careers.wipro.com/job/Domain-Consultant-L2/79318-en_US
Domain Consultant - L2,79320,Mumbai,Maharashtra,India,Consulting,https://careers.wipro.com/job/Domain-Consultant-L2/79320-en_US
Technical Lead - L1,79333,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Technical-Lead-L1/79333-en_US
Test Engineer - L3,79334,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Test-Engineer-L3/79334-en_US
Solution Architect - L1,79347,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Solution-Architect-L1/79347-en_US
Technical Lead - L1,79348,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Technical-Lead-L1/79348-en_US
Technical Lead - L1,79350,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Technical-Lead-L1/79350-en_US
Solution Architect - L1,79351,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Solution-Architect-L1/79351-en_US
Technical Lead - L1,79352,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Technical-Lead-L1/79352-en_US
Developer - L2,79368,Hyderabad,Telangana,India,Digital Experience,https://careers.wipro.com/job/Developer-L2/79368-en_US
Techno Functional Consultant - L1,80663,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Techno-Functional-Consultant-L1/80663-en_US
Techno Functional Consultant - L1,83347,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Techno-Functional-Consultant-L1/83347-en_US
Administrator - L3,81986,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Administrator-L3/81986-en_US
Analyst,79570,Pune,Maharashtra,India,Business Process,https://careers.wipro.com/job/Analyst/79570-en_US
Java fullstack(React) Cloud,71346,Hyderabad,Telangana,India,Digital Experience,https://careers.wipro.com/job/Java-fullstack%28React%29-Cloud/71346-en_US
Java React,71494,Hyderabad,Telangana,India,Digital Experience,https://careers.wipro.com/job/Java-React/71494-en_US
Service Level Manager - L2,83120,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Service-Level-Manager-L2/83120-en_US
Cyber Security Analyst - L4,85590,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/Cyber-Security-Analyst-L4/85590-en_US
Senior Operations Manager- GIS,86907,Hyderabad,Telangana,India,,https://careers.wipro.com/job/Senior-Operations-Manager-GIS/86907-en_US
Generative AI Copilot,86012,Hyderabad,Telangana,India,Digital Experience,https://careers.wipro.com/job/Generative-AI-Copilot/86012-en_US
Test Engineer - L3,61128,Hyderabad,Telangana,India,Digital Experience,https://careers.wipro.com/job/Test-Engineer-L3/61128-en_US
Administrator - L3,82895,Mumbai,Maharashtra,India,Cloud,https://careers.wipro.com/job/Administrator-L3/82895-en_US
Developer - L3,78314,Pune,Maharashtra,India,Cloud,https://careers.wipro.com/job/Developer-L3/78314-en_US
Techno Functional Consultant - L2,58000,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Techno-Functional-Consultant-L2/58000-en_US
Techno Functional Consultant - L1,82056,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Techno-Functional-Consultant-L1/82056-en_US
Technical Lead - L1,87518,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Technical-Lead-L1/87518-en_US
Domain Consultant - L3,80303,Mumbai,Maharashtra,India,Consulting,https://careers.wipro.com/job/Domain-Consultant-L3/80303-en_US
AI Lead - L1,86354,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/AI-Lead-L1/86354-en_US
Technical Lead - L1,86805,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Technical-Lead-L1/86805-en_US
GCP Cloud Admin,53421,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/GCP-Cloud-Admin/53421-en_US
Solution Architect - L1,84522,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Solution-Architect-L1/84522-en_US
Technical Lead - L1,70242,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Technical-Lead-L1/70242-en_US
Sustainability,69812,Gurugram,Haryana,India,Business Process,https://careers.wipro.com/job/Sustainability/69812-en_US
Production Specialist - L3,84674,Pune,Maharashtra,India,Business Process,https://careers.wipro.com/job/Production-Specialist-L3/84674-en_US
MongoDB Admin,84646,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/MongoDB-Admin/84646-en_US
DevOps Engineer - L3,87515,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/DevOps-Engineer-L3/87515-en_US
IBM Sterling Integrator,80197,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/IBM-Sterling-Integrator/80197-en_US
Data Scientist Lead - L1,87513,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Data-Scientist-Lead-L1/87513-en_US
Cyber Security Analyst - L4,79063,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Cyber-Security-Analyst-L4/79063-en_US
Data Engineer - AWS Redshift,71206,Bengaluru,Karnataka,India,Cloud,https://careers.wipro.com/job/Data-Engineer-AWS-Redshift/71206-en_US
Technical Lead - L1,84796,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Technical-Lead-L1/84796-en_US
Test Engineer - L3,80574,Pune,Maharashtra,India,Digital Experience,https://careers.wipro.com/job/Test-Engineer-L3/80574-en_US
Business Analyst - L3,84609,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Business-Analyst-L3/84609-en_US
Program Manager - L2,82410,Bengaluru,Karnataka,India,Engineering,https://careers.wipro.com/job/Program-Manager-L2/82410-en_US
Developer - L4,80200,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Developer-L4/80200-en_US
Technical Lead - L1,50749,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Technical-Lead-L1/50749-en_US
System Engineer - L3,73439,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/System-Engineer-L3/73439-en_US
Windows 11 Desktop Support - L2,73438,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Windows-11-Desktop-Support-L2/73438-en_US
Technical Lead - L1,67302,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Technical-Lead-L1/67302-en_US
Technical Lead - L1,67303,Bengaluru,Karnataka,India,Digital Experience,https://careers.wipro.com/job/Technical-Lead-L1/67303-en_US
Lead Administrator - L1,82889,Hyderabad,Telangana,India,Cloud,https://careers.wipro.com/job/Lead-Administrator-L1/82889-en_US
